session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
vvlpwazd,310,69jeczla,17,post_experimental,SelfReflection3,1681241894,1,0,0
vvlpwazd,294,rey5112o,18,post_experimental,SelfReflection4,1681241896,1,0,0
vvlpwazd,476,jfgnw7ut,10,trader_wrapper,Trader,1681241902,3,0,0
vvlpwazd,398,ob2uqetv,17,post_experimental,SelfReflection3,1681241903,1,0,0
vvlpwazd,541,5edsyqsh,5,trader_wrapper,AnnounceTrader,1681241906,1,0,0
vvlpwazd,476,jfgnw7ut,11,trader_wrapper,AnnounceTrader,1681241909,4,0,0
vvlpwazd,548,gz9z2gr6,1,pretrade,Consent,1681241920,1,0,0
vvlpwazd,27,jjty32g1,20,post_experimental,Q,1681241930,1,0,0
vvlpwazd,419,5bobhvnc,20,post_experimental,Q,1681241931,1,0,0
vvlpwazd,312,8bm87toe,16,post_experimental,SelfReflection2,1681241933,1,0,0
vvlpwazd,509,eymgpqmp,11,trader_wrapper,AnnounceTrader,1681241937,4,0,0
vvlpwazd,351,xugz05p0,15,post_experimental,SelfReflection1,1681241951,1,0,0
vvlpwazd,529,1ohcgnlw,8,trader_wrapper,Trader,1681241955,2,0,0
vvlpwazd,388,gnmxn8ju,15,post_experimental,SelfReflection1,1681241959,1,0,0
vvlpwazd,541,5edsyqsh,7,trader_wrapper,AnnounceTrader,1681241970,2,0,0
vvlpwazd,482,sam6lird,11,trader_wrapper,AnnounceTrader,1681241974,4,0,0
vvlpwazd,388,gnmxn8ju,17,post_experimental,SelfReflection3,1681241974,1,0,0
vvlpwazd,378,b85f8qco,22,post_experimental,Debriefing,1681241979,1,0,0
vvlpwazd,345,ydd4cgy4,19,post_experimental,FinQuiz,1681241983,1,0,0
vvlpwazd,294,rey5112o,16,post_experimental,SelfReflection2,1681241863,1,0,0
vvlpwazd,515,vi8uw2lb,9,trader_wrapper,AnnounceTrader,1681241864,3,0,0
vvlpwazd,500,sd71plhw,11,trader_wrapper,AnnounceTrader,1681241865,4,0,0
vvlpwazd,143,daz6v3i8,20,post_experimental,Q,1681241868,1,0,0
vvlpwazd,526,4xgqzcew,7,trader_wrapper,AnnounceTrader,1681241868,2,0,0
vvlpwazd,226,e8zmi4dp,21,post_experimental,Results,1681241878,1,0,0
vvlpwazd,310,69jeczla,16,post_experimental,SelfReflection2,1681241885,1,0,0
vvlpwazd,378,b85f8qco,19,post_experimental,FinQuiz,1681241886,1,0,0
vvlpwazd,268,17d9yb0w,20,post_experimental,Q,1681241897,1,0,0
vvlpwazd,394,yy424w14,17,post_experimental,SelfReflection3,1681241902,1,0,0
vvlpwazd,212,js6w4syh,16,post_experimental,SelfReflection2,1681241903,1,0,0
vvlpwazd,414,k18pk6dr,16,post_experimental,SelfReflection2,1681241903,1,0,0
vvlpwazd,342,l95zx2qj,20,post_experimental,Q,1681241907,1,0,0
vvlpwazd,431,waicfe0l,20,post_experimental,Q,1681241910,1,0,0
vvlpwazd,394,yy424w14,18,post_experimental,SelfReflection4,1681241910,1,0,0
vvlpwazd,424,95spozkd,13,trader_wrapper,AnnounceTrader,1681241915,5,0,0
vvlpwazd,351,xugz05p0,14,trader_wrapper,Trader,1681241920,5,0,0
vvlpwazd,544,a6e0vd8a,3,pretrade,CQPage,1681241934,1,0,0
vvlpwazd,426,tnqj6yvd,18,post_experimental,SelfReflection4,1681241942,1,0,0
vvlpwazd,188,ulbvfleh,16,post_experimental,SelfReflection2,1681241942,1,0,0
vvlpwazd,419,5bobhvnc,21,post_experimental,Results,1681241943,1,0,0
vvlpwazd,384,ieah2wr6,20,post_experimental,Q,1681241947,1,0,0
vvlpwazd,531,qwjc25k3,9,trader_wrapper,AnnounceTrader,1681241952,3,0,0
vvlpwazd,395,lwi3znr8,5,trader_wrapper,AnnounceTrader,1681241956,1,0,0
vvlpwazd,188,ulbvfleh,18,post_experimental,SelfReflection4,1681241961,1,0,0
vvlpwazd,430,yoiipct2,19,post_experimental,FinQuiz,1681241965,1,0,0
vvlpwazd,482,sam6lird,10,trader_wrapper,Trader,1681241969,3,0,0
vvlpwazd,408,hn4r9a23,17,post_experimental,SelfReflection3,1681241970,1,0,0
vvlpwazd,374,x8xbgsjt,15,post_experimental,SelfReflection1,1681241979,1,0,0
vvlpwazd,548,gz9z2gr6,2,pretrade,Instructions,1681241980,1,0,0
vvlpwazd,451,hmbxcl2g,8,trader_wrapper,Trader,1681241984,2,0,0
vvlpwazd,414,k18pk6dr,14,trader_wrapper,Trader,1681241871,5,0,0
vvlpwazd,432,e09ycxa0,11,trader_wrapper,AnnounceTrader,1681241876,4,0,0
vvlpwazd,510,kw3yvbc0,6,trader_wrapper,Trader,1681241884,1,0,0
vvlpwazd,445,z13igtbt,13,trader_wrapper,AnnounceTrader,1681241886,5,0,0
vvlpwazd,516,rct69uoa,8,trader_wrapper,Trader,1681241891,2,0,0
vvlpwazd,481,m0r739ao,12,trader_wrapper,Trader,1681241897,4,0,0
vvlpwazd,483,wu7604em,12,trader_wrapper,Trader,1681241900,4,0,0
vvlpwazd,426,tnqj6yvd,15,post_experimental,SelfReflection1,1681241902,1,0,0
vvlpwazd,426,tnqj6yvd,16,post_experimental,SelfReflection2,1681241912,1,0,0
vvlpwazd,399,j0uf8wlj,11,trader_wrapper,AnnounceTrader,1681241924,4,0,0
vvlpwazd,546,0s89hgxq,2,pretrade,Instructions,1681241939,1,0,0
vvlpwazd,388,gnmxn8ju,14,trader_wrapper,Trader,1681241948,5,0,0
vvlpwazd,212,js6w4syh,18,post_experimental,SelfReflection4,1681241961,1,0,0
vvlpwazd,27,jjty32g1,21,post_experimental,Results,1681241961,1,0,0
vvlpwazd,406,wx36tllg,20,post_experimental,Q,1681241965,1,0,0
vvlpwazd,378,b85f8qco,20,post_experimental,Q,1681241968,1,0,0
vvlpwazd,377,4qmk16b8,22,post_experimental,Debriefing,1681241970,1,0,0
vvlpwazd,384,ieah2wr6,22,post_experimental,Debriefing,1681241977,1,0,0
vvlpwazd,264,txcwkpgm,20,post_experimental,Q,1681241980,1,0,0
vvlpwazd,267,leeyd8oi,22,post_experimental,Debriefing,1681241991,1,0,0
vvlpwazd,431,waicfe0l,22,post_experimental,Debriefing,1681241944,1,0,0
vvlpwazd,188,ulbvfleh,17,post_experimental,SelfReflection3,1681241946,1,0,0
vvlpwazd,544,a6e0vd8a,4,pretrade,KnowledgeP,1681241946,1,0,0
vvlpwazd,544,a6e0vd8a,5,trader_wrapper,AnnounceTrader,1681241950,1,0,0
vvlpwazd,549,58dpwfzb,1,pretrade,Consent,1681241952,1,0,0
vvlpwazd,348,efmlqijg,12,trader_wrapper,Trader,1681241955,4,0,0
vvlpwazd,323,onhesb9i,22,post_experimental,Debriefing,1681241958,1,0,0
vvlpwazd,451,hmbxcl2g,9,trader_wrapper,AnnounceTrader,1681241987,3,0,0
vvlpwazd,522,025619n8,5,trader_wrapper,AnnounceTrader,1681241988,1,0,0
vvlpwazd,497,jv7zcm1n,13,trader_wrapper,AnnounceTrader,1681241990,5,0,0
vvlpwazd,435,1r8r7j3j,14,trader_wrapper,Trader,1681241991,5,0,0
vvlpwazd,435,1r8r7j3j,15,post_experimental,SelfReflection1,1681242014,1,0,0
vvlpwazd,291,1q5aq4r1,10,trader_wrapper,Trader,1681242033,3,0,0
vvlpwazd,345,ydd4cgy4,20,post_experimental,Q,1681242034,1,0,0
vvlpwazd,435,1r8r7j3j,16,post_experimental,SelfReflection2,1681242034,1,0,0
vvlpwazd,468,7ljjrjev,13,trader_wrapper,AnnounceTrader,1681242040,5,0,0
vvlpwazd,458,zc5q2k3e,15,post_experimental,SelfReflection1,1681242048,1,0,0
vvlpwazd,397,6dtroir0,14,trader_wrapper,Trader,1681242051,5,0,0
vvlpwazd,435,1r8r7j3j,18,post_experimental,SelfReflection4,1681242058,1,0,0
vvlpwazd,506,yojpfwc2,13,trader_wrapper,AnnounceTrader,1681242061,5,0,0
vvlpwazd,342,l95zx2qj,22,post_experimental,Debriefing,1681241958,1,0,0
vvlpwazd,377,4qmk16b8,21,post_experimental,Results,1681241959,1,0,0
vvlpwazd,522,025619n8,3,pretrade,CQPage,1681241974,1,0,0
vvlpwazd,530,yktydr5k,6,trader_wrapper,Trader,1681241984,1,0,0
vvlpwazd,497,jv7zcm1n,12,trader_wrapper,Trader,1681241988,4,0,0
vvlpwazd,530,yktydr5k,7,trader_wrapper,AnnounceTrader,1681241990,2,0,0
vvlpwazd,375,x1habtb1,20,post_experimental,Q,1681242003,1,0,0
vvlpwazd,442,viuzs06i,15,post_experimental,SelfReflection1,1681242007,1,0,0
vvlpwazd,351,xugz05p0,18,post_experimental,SelfReflection4,1681242010,1,0,0
vvlpwazd,470,ug98i3o0,10,trader_wrapper,Trader,1681242011,3,0,0
vvlpwazd,361,pxakoqpn,20,post_experimental,Q,1681242011,1,0,0
vvlpwazd,272,6p7fgysp,14,trader_wrapper,Trader,1681242012,5,0,0
vvlpwazd,442,viuzs06i,16,post_experimental,SelfReflection2,1681242015,1,0,0
vvlpwazd,436,o60qcpwh,14,trader_wrapper,Trader,1681242019,5,0,0
vvlpwazd,272,6p7fgysp,15,post_experimental,SelfReflection1,1681242024,1,0,0
vvlpwazd,458,zc5q2k3e,14,trader_wrapper,Trader,1681242024,5,0,0
vvlpwazd,436,o60qcpwh,15,post_experimental,SelfReflection1,1681242027,1,0,0
vvlpwazd,539,cquy9vk8,4,pretrade,KnowledgeP,1681242031,1,0,0
vvlpwazd,411,r3inmrdn,17,post_experimental,SelfReflection3,1681242035,1,0,0
vvlpwazd,272,6p7fgysp,17,post_experimental,SelfReflection3,1681242038,1,0,0
vvlpwazd,539,cquy9vk8,5,trader_wrapper,AnnounceTrader,1681242040,1,0,0
vvlpwazd,395,lwi3znr8,6,trader_wrapper,Trader,1681242050,1,0,0
vvlpwazd,394,yy424w14,19,post_experimental,FinQuiz,1681242055,1,0,0
vvlpwazd,345,ydd4cgy4,21,post_experimental,Results,1681242065,1,0,0
vvlpwazd,418,iprah49t,22,post_experimental,Debriefing,1681241940,1,0,0
vvlpwazd,487,13la8jfr,12,trader_wrapper,Trader,1681241940,4,0,0
vvlpwazd,312,8bm87toe,17,post_experimental,SelfReflection3,1681241941,1,0,0
vvlpwazd,454,jma7yybh,8,trader_wrapper,Trader,1681241949,2,0,0
vvlpwazd,487,13la8jfr,13,trader_wrapper,AnnounceTrader,1681241949,5,0,0
vvlpwazd,531,qwjc25k3,8,trader_wrapper,Trader,1681241949,2,0,0
vvlpwazd,408,hn4r9a23,15,post_experimental,SelfReflection1,1681241949,1,0,0
vvlpwazd,419,5bobhvnc,22,post_experimental,Debriefing,1681241949,1,0,0
vvlpwazd,454,jma7yybh,9,trader_wrapper,AnnounceTrader,1681241957,3,0,0
vvlpwazd,312,8bm87toe,18,post_experimental,SelfReflection4,1681241957,1,0,0
vvlpwazd,477,4dbgn7wq,13,trader_wrapper,AnnounceTrader,1681241959,5,0,0
vvlpwazd,529,1ohcgnlw,9,trader_wrapper,AnnounceTrader,1681241960,3,0,0
vvlpwazd,517,boofzp0u,8,trader_wrapper,Trader,1681241964,2,0,0
vvlpwazd,388,gnmxn8ju,16,post_experimental,SelfReflection2,1681241966,1,0,0
vvlpwazd,351,xugz05p0,16,post_experimental,SelfReflection2,1681241966,1,0,0
vvlpwazd,541,5edsyqsh,6,trader_wrapper,Trader,1681241968,1,0,0
vvlpwazd,461,bggnaeht,9,trader_wrapper,AnnounceTrader,1681241969,3,0,0
vvlpwazd,378,b85f8qco,21,post_experimental,Results,1681241974,1,0,0
vvlpwazd,267,leeyd8oi,20,post_experimental,Q,1681241976,1,0,0
vvlpwazd,406,wx36tllg,21,post_experimental,Results,1681241996,1,0,0
vvlpwazd,508,eed92a9d,8,trader_wrapper,Trader,1681241997,2,0,0
vvlpwazd,550,3ghml26z,1,pretrade,Consent,1681242003,1,0,0
vvlpwazd,411,r3inmrdn,15,post_experimental,SelfReflection1,1681242016,1,0,0
vvlpwazd,512,eahst9t2,13,trader_wrapper,AnnounceTrader,1681242036,5,0,0
vvlpwazd,404,9o4kpgfy,6,trader_wrapper,Trader,1681242056,1,0,0
vvlpwazd,345,ydd4cgy4,22,post_experimental,Debriefing,1681242072,1,0,0
vvlpwazd,546,0s89hgxq,4,pretrade,KnowledgeP,1681241993,1,0,0
vvlpwazd,479,05sh2kt3,13,trader_wrapper,AnnounceTrader,1681241994,5,0,0
vvlpwazd,374,x8xbgsjt,16,post_experimental,SelfReflection2,1681241997,1,0,0
vvlpwazd,463,nih1xa82,13,trader_wrapper,AnnounceTrader,1681242002,5,0,0
vvlpwazd,406,wx36tllg,22,post_experimental,Debriefing,1681242003,1,0,0
vvlpwazd,544,a6e0vd8a,6,trader_wrapper,Trader,1681242011,1,0,0
vvlpwazd,433,oglnrnr2,14,trader_wrapper,Trader,1681242022,5,0,0
vvlpwazd,383,464dch7u,19,post_experimental,FinQuiz,1681242022,1,0,0
vvlpwazd,374,x8xbgsjt,18,post_experimental,SelfReflection4,1681242041,1,0,0
vvlpwazd,504,672wu1n8,10,trader_wrapper,Trader,1681242042,3,0,0
vvlpwazd,459,rpsq0czc,9,trader_wrapper,AnnounceTrader,1681242048,3,0,0
vvlpwazd,433,oglnrnr2,16,post_experimental,SelfReflection2,1681242049,1,0,0
vvlpwazd,381,f3av9gsf,12,trader_wrapper,Trader,1681242051,4,0,0
vvlpwazd,546,0s89hgxq,7,trader_wrapper,AnnounceTrader,1681242053,2,0,0
vvlpwazd,433,oglnrnr2,17,post_experimental,SelfReflection3,1681242057,1,0,0
vvlpwazd,527,whkurwmq,9,trader_wrapper,AnnounceTrader,1681242063,3,0,0
vvlpwazd,503,d618p5x8,10,trader_wrapper,Trader,1681242067,3,0,0
vvlpwazd,489,5fnzedyg,12,trader_wrapper,Trader,1681242071,4,0,0
vvlpwazd,474,6m42mvsb,14,trader_wrapper,Trader,1681242079,5,0,0
vvlpwazd,523,bud5u87q,8,trader_wrapper,Trader,1681242082,2,0,0
vvlpwazd,188,ulbvfleh,19,post_experimental,FinQuiz,1681242083,1,0,0
vvlpwazd,460,jfx2exkk,14,trader_wrapper,Trader,1681242091,5,0,0
vvlpwazd,428,p8emdktl,10,trader_wrapper,Trader,1681242100,3,0,0
vvlpwazd,539,cquy9vk8,6,trader_wrapper,Trader,1681242103,1,0,0
vvlpwazd,522,025619n8,4,pretrade,KnowledgeP,1681241983,1,0,0
vvlpwazd,546,0s89hgxq,3,pretrade,CQPage,1681241985,1,0,0
vvlpwazd,479,05sh2kt3,12,trader_wrapper,Trader,1681241990,4,0,0
vvlpwazd,351,xugz05p0,17,post_experimental,SelfReflection3,1681241994,1,0,0
vvlpwazd,546,0s89hgxq,5,trader_wrapper,AnnounceTrader,1681241995,1,0,0
vvlpwazd,463,nih1xa82,12,trader_wrapper,Trader,1681241996,4,0,0
vvlpwazd,442,viuzs06i,14,trader_wrapper,Trader,1681241996,5,0,0
vvlpwazd,411,r3inmrdn,14,trader_wrapper,Trader,1681241998,5,0,0
vvlpwazd,508,eed92a9d,9,trader_wrapper,AnnounceTrader,1681242003,3,0,0
vvlpwazd,264,txcwkpgm,21,post_experimental,Results,1681242004,1,0,0
vvlpwazd,535,uwm7lg6h,8,trader_wrapper,Trader,1681242010,2,0,0
vvlpwazd,535,uwm7lg6h,9,trader_wrapper,AnnounceTrader,1681242012,3,0,0
vvlpwazd,544,a6e0vd8a,7,trader_wrapper,AnnounceTrader,1681242014,2,0,0
vvlpwazd,442,viuzs06i,17,post_experimental,SelfReflection3,1681242028,1,0,0
vvlpwazd,512,eahst9t2,12,trader_wrapper,Trader,1681242029,4,0,0
vvlpwazd,291,1q5aq4r1,11,trader_wrapper,AnnounceTrader,1681242036,4,0,0
vvlpwazd,361,pxakoqpn,21,post_experimental,Results,1681242040,1,0,0
vvlpwazd,436,o60qcpwh,16,post_experimental,SelfReflection2,1681242041,1,0,0
vvlpwazd,435,1r8r7j3j,17,post_experimental,SelfReflection3,1681242045,1,0,0
vvlpwazd,550,3ghml26z,2,pretrade,Instructions,1681242049,1,0,0
vvlpwazd,522,025619n8,7,trader_wrapper,AnnounceTrader,1681242049,2,0,0
vvlpwazd,381,f3av9gsf,13,trader_wrapper,AnnounceTrader,1681242055,5,0,0
vvlpwazd,361,pxakoqpn,22,post_experimental,Debriefing,1681242058,1,0,0
vvlpwazd,527,whkurwmq,8,trader_wrapper,Trader,1681242060,2,0,0
vvlpwazd,397,6dtroir0,15,post_experimental,SelfReflection1,1681242065,1,0,0
vvlpwazd,503,d618p5x8,11,trader_wrapper,AnnounceTrader,1681242071,4,0,0
vvlpwazd,407,fhyd3f39,12,trader_wrapper,Trader,1681242073,4,0,0
vvlpwazd,543,8gmumrea,5,trader_wrapper,AnnounceTrader,1681242078,1,0,0
vvlpwazd,545,kjlzi8oo,2,pretrade,Instructions,1681242078,1,0,0
vvlpwazd,302,htd52aev,11,trader_wrapper,AnnounceTrader,1681242106,4,0,0
vvlpwazd,388,gnmxn8ju,18,post_experimental,SelfReflection4,1681241985,1,0,0
vvlpwazd,267,leeyd8oi,21,post_experimental,Results,1681241988,1,0,0
vvlpwazd,405,gug446d7,20,post_experimental,Q,1681242007,1,0,0
vvlpwazd,470,ug98i3o0,11,trader_wrapper,AnnounceTrader,1681242014,4,0,0
vvlpwazd,374,x8xbgsjt,17,post_experimental,SelfReflection3,1681242014,1,0,0
vvlpwazd,411,r3inmrdn,16,post_experimental,SelfReflection2,1681242027,1,0,0
vvlpwazd,272,6p7fgysp,16,post_experimental,SelfReflection2,1681242031,1,0,0
vvlpwazd,468,7ljjrjev,12,trader_wrapper,Trader,1681242033,4,0,0
vvlpwazd,405,gug446d7,21,post_experimental,Results,1681242041,1,0,0
vvlpwazd,522,025619n8,6,trader_wrapper,Trader,1681242044,1,0,0
vvlpwazd,459,rpsq0czc,8,trader_wrapper,Trader,1681242045,2,0,0
vvlpwazd,436,o60qcpwh,17,post_experimental,SelfReflection3,1681242048,1,0,0
vvlpwazd,405,gug446d7,22,post_experimental,Debriefing,1681242054,1,0,0
vvlpwazd,543,8gmumrea,4,pretrade,KnowledgeP,1681242056,1,0,0
vvlpwazd,426,tnqj6yvd,19,post_experimental,FinQuiz,1681242058,1,0,0
vvlpwazd,485,afa9rhcj,12,trader_wrapper,Trader,1681242061,4,0,0
vvlpwazd,302,htd52aev,10,trader_wrapper,Trader,1681242093,3,0,0
vvlpwazd,520,81158lru,10,trader_wrapper,Trader,1681242104,3,0,0
vvlpwazd,169,g70j8x4c,14,trader_wrapper,Trader,1681242109,5,0,0
vvlpwazd,543,8gmumrea,3,pretrade,CQPage,1681241993,1,0,0
vvlpwazd,539,cquy9vk8,3,pretrade,CQPage,1681242010,1,0,0
vvlpwazd,517,boofzp0u,9,trader_wrapper,AnnounceTrader,1681242012,3,0,0
vvlpwazd,264,txcwkpgm,22,post_experimental,Debriefing,1681242016,1,0,0
vvlpwazd,430,yoiipct2,20,post_experimental,Q,1681242036,1,0,0
vvlpwazd,433,oglnrnr2,15,post_experimental,SelfReflection1,1681242037,1,0,0
vvlpwazd,442,viuzs06i,18,post_experimental,SelfReflection4,1681242038,1,0,0
vvlpwazd,504,672wu1n8,11,trader_wrapper,AnnounceTrader,1681242045,4,0,0
vvlpwazd,411,r3inmrdn,18,post_experimental,SelfReflection4,1681242045,1,0,0
vvlpwazd,272,6p7fgysp,18,post_experimental,SelfReflection4,1681242051,1,0,0
vvlpwazd,546,0s89hgxq,6,trader_wrapper,Trader,1681242052,1,0,0
vvlpwazd,436,o60qcpwh,18,post_experimental,SelfReflection4,1681242054,1,0,0
vvlpwazd,458,zc5q2k3e,16,post_experimental,SelfReflection2,1681242056,1,0,0
vvlpwazd,506,yojpfwc2,12,trader_wrapper,Trader,1681242059,4,0,0
vvlpwazd,430,yoiipct2,21,post_experimental,Results,1681242060,1,0,0
vvlpwazd,305,dzm1kqpn,19,post_experimental,FinQuiz,1681242063,1,0,0
vvlpwazd,458,zc5q2k3e,17,post_experimental,SelfReflection3,1681242065,1,0,0
vvlpwazd,485,afa9rhcj,13,trader_wrapper,AnnounceTrader,1681242067,5,0,0
vvlpwazd,433,oglnrnr2,18,post_experimental,SelfReflection4,1681242073,1,0,0
vvlpwazd,437,yqilo1a3,14,trader_wrapper,Trader,1681242083,5,0,0
vvlpwazd,458,zc5q2k3e,18,post_experimental,SelfReflection4,1681242085,1,0,0
vvlpwazd,524,ixpeshvx,10,trader_wrapper,Trader,1681242089,3,0,0
vvlpwazd,524,ixpeshvx,11,trader_wrapper,AnnounceTrader,1681242091,4,0,0
vvlpwazd,472,wy0v8uu8,14,trader_wrapper,Trader,1681242098,5,0,0
vvlpwazd,549,58dpwfzb,2,pretrade,Instructions,1681242105,1,0,0
vvlpwazd,414,k18pk6dr,19,post_experimental,FinQuiz,1681242108,1,0,0
vvlpwazd,169,g70j8x4c,15,post_experimental,SelfReflection1,1681242114,1,0,0
vvlpwazd,430,yoiipct2,22,post_experimental,Debriefing,1681242074,1,0,0
vvlpwazd,488,h0f15vqj,12,trader_wrapper,Trader,1681242092,4,0,0
vvlpwazd,413,khbmprj5,15,post_experimental,SelfReflection1,1681242107,1,0,0
vvlpwazd,474,6m42mvsb,16,post_experimental,SelfReflection2,1681242111,1,0,0
vvlpwazd,472,wy0v8uu8,16,post_experimental,SelfReflection2,1681242127,1,0,0
vvlpwazd,443,l9udo61m,13,trader_wrapper,AnnounceTrader,1681242127,5,0,0
vvlpwazd,496,v7j0zsrl,15,post_experimental,SelfReflection1,1681242133,1,0,0
vvlpwazd,436,o60qcpwh,19,post_experimental,FinQuiz,1681242142,1,0,0
vvlpwazd,466,zkd1hhc6,12,trader_wrapper,Trader,1681242149,4,0,0
vvlpwazd,409,qzabyiut,12,trader_wrapper,Trader,1681242150,4,0,0
vvlpwazd,447,d6s5h1mo,15,post_experimental,SelfReflection1,1681242154,1,0,0
vvlpwazd,480,eer5o6wj,12,trader_wrapper,Trader,1681242159,4,0,0
vvlpwazd,425,iyvkfvhu,15,post_experimental,SelfReflection1,1681242171,1,0,0
vvlpwazd,521,3o76985j,11,trader_wrapper,AnnounceTrader,1681242189,4,0,0
vvlpwazd,489,5fnzedyg,13,trader_wrapper,AnnounceTrader,1681242074,5,0,0
vvlpwazd,401,m25lk57p,10,trader_wrapper,Trader,1681242074,3,0,0
vvlpwazd,407,fhyd3f39,13,trader_wrapper,AnnounceTrader,1681242077,5,0,0
vvlpwazd,523,bud5u87q,9,trader_wrapper,AnnounceTrader,1681242086,3,0,0
vvlpwazd,413,khbmprj5,14,trader_wrapper,Trader,1681242087,5,0,0
vvlpwazd,294,rey5112o,19,post_experimental,FinQuiz,1681242100,1,0,0
vvlpwazd,539,cquy9vk8,7,trader_wrapper,AnnounceTrader,1681242110,2,0,0
vvlpwazd,427,ihxtil25,14,trader_wrapper,Trader,1681242114,5,0,0
vvlpwazd,375,x1habtb1,22,post_experimental,Debriefing,1681242119,1,0,0
vvlpwazd,397,6dtroir0,18,post_experimental,SelfReflection4,1681242124,1,0,0
vvlpwazd,394,yy424w14,20,post_experimental,Q,1681242124,1,0,0
vvlpwazd,443,l9udo61m,12,trader_wrapper,Trader,1681242125,4,0,0
vvlpwazd,498,afel6hgk,12,trader_wrapper,Trader,1681242126,4,0,0
vvlpwazd,496,v7j0zsrl,14,trader_wrapper,Trader,1681242126,5,0,0
vvlpwazd,498,afel6hgk,13,trader_wrapper,AnnounceTrader,1681242128,5,0,0
vvlpwazd,474,6m42mvsb,17,post_experimental,SelfReflection3,1681242133,1,0,0
vvlpwazd,455,1mow4g3h,14,trader_wrapper,Trader,1681242140,5,0,0
vvlpwazd,437,yqilo1a3,16,post_experimental,SelfReflection2,1681242141,1,0,0
vvlpwazd,472,wy0v8uu8,18,post_experimental,SelfReflection4,1681242145,1,0,0
vvlpwazd,442,viuzs06i,19,post_experimental,FinQuiz,1681242149,1,0,0
vvlpwazd,466,zkd1hhc6,13,trader_wrapper,AnnounceTrader,1681242153,5,0,0
vvlpwazd,390,s5bw6e96,19,post_experimental,FinQuiz,1681242168,1,0,0
vvlpwazd,478,8qk47b1u,16,post_experimental,SelfReflection2,1681242184,1,0,0
vvlpwazd,496,v7j0zsrl,19,post_experimental,FinQuiz,1681242185,1,0,0
vvlpwazd,500,sd71plhw,12,trader_wrapper,Trader,1681242192,4,0,0
vvlpwazd,397,6dtroir0,16,post_experimental,SelfReflection2,1681242086,1,0,0
vvlpwazd,434,cs8eb4ts,19,post_experimental,FinQuiz,1681242087,1,0,0
vvlpwazd,401,m25lk57p,11,trader_wrapper,AnnounceTrader,1681242092,4,0,0
vvlpwazd,474,6m42mvsb,15,post_experimental,SelfReflection1,1681242100,1,0,0
vvlpwazd,551,zt9go1gv,1,pretrade,Consent,1681242107,1,0,0
vvlpwazd,460,jfx2exkk,15,post_experimental,SelfReflection1,1681242117,1,0,0
vvlpwazd,169,g70j8x4c,17,post_experimental,SelfReflection3,1681242126,1,0,0
vvlpwazd,484,79tp5z77,13,trader_wrapper,AnnounceTrader,1681242132,5,0,0
vvlpwazd,376,b9pmn40c,19,post_experimental,FinQuiz,1681242139,1,0,0
vvlpwazd,474,6m42mvsb,18,post_experimental,SelfReflection4,1681242142,1,0,0
vvlpwazd,394,yy424w14,21,post_experimental,Results,1681242144,1,0,0
vvlpwazd,478,8qk47b1u,15,post_experimental,SelfReflection1,1681242164,1,0,0
vvlpwazd,465,gmenr6i0,14,trader_wrapper,Trader,1681242168,5,0,0
vvlpwazd,549,58dpwfzb,3,pretrade,CQPage,1681242168,1,0,0
vvlpwazd,464,wu8te4ug,12,trader_wrapper,Trader,1681242170,4,0,0
vvlpwazd,272,6p7fgysp,19,post_experimental,FinQuiz,1681242173,1,0,0
vvlpwazd,425,iyvkfvhu,16,post_experimental,SelfReflection2,1681242178,1,0,0
vvlpwazd,521,3o76985j,10,trader_wrapper,Trader,1681242183,3,0,0
vvlpwazd,528,6va165hn,9,trader_wrapper,AnnounceTrader,1681242185,3,0,0
vvlpwazd,465,gmenr6i0,16,post_experimental,SelfReflection2,1681242187,1,0,0
vvlpwazd,478,8qk47b1u,17,post_experimental,SelfReflection3,1681242189,1,0,0
vvlpwazd,380,qmoge751,9,trader_wrapper,AnnounceTrader,1681242196,3,0,0
vvlpwazd,513,qwykjr3a,10,trader_wrapper,Trader,1681242104,3,0,0
vvlpwazd,397,6dtroir0,17,post_experimental,SelfReflection3,1681242106,1,0,0
vvlpwazd,488,h0f15vqj,13,trader_wrapper,AnnounceTrader,1681242106,5,0,0
vvlpwazd,316,lensqajj,10,trader_wrapper,Trader,1681242110,3,0,0
vvlpwazd,169,g70j8x4c,16,post_experimental,SelfReflection2,1681242118,1,0,0
vvlpwazd,552,stx4wd44,1,pretrade,Consent,1681242127,1,0,0
vvlpwazd,169,g70j8x4c,18,post_experimental,SelfReflection4,1681242136,1,0,0
vvlpwazd,447,d6s5h1mo,14,trader_wrapper,Trader,1681242141,5,0,0
vvlpwazd,496,v7j0zsrl,17,post_experimental,SelfReflection3,1681242142,1,0,0
vvlpwazd,478,8qk47b1u,14,trader_wrapper,Trader,1681242147,5,0,0
vvlpwazd,427,ihxtil25,17,post_experimental,SelfReflection3,1681242151,1,0,0
vvlpwazd,437,yqilo1a3,17,post_experimental,SelfReflection3,1681242153,1,0,0
vvlpwazd,383,464dch7u,20,post_experimental,Q,1681242159,1,0,0
vvlpwazd,447,d6s5h1mo,16,post_experimental,SelfReflection2,1681242161,1,0,0
vvlpwazd,447,d6s5h1mo,17,post_experimental,SelfReflection3,1681242172,1,0,0
vvlpwazd,305,dzm1kqpn,21,post_experimental,Results,1681242179,1,0,0
