"When an investor spreads his money among different assets, does the risk of losing a lot of money",3,xbxuf7k6,vvlpwazd,FULL STUDY,34,Female,undergraduate: 2nd year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",3,xbxuf7k6,vvlpwazd,FULL STUDY,34,Female,undergraduate: 2nd year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",3,xbxuf7k6,vvlpwazd,FULL STUDY,34,Female,undergraduate: 2nd year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,xbxuf7k6,vvlpwazd,FULL STUDY,34,Female,undergraduate: 2nd year
Which of the following statements is correct?,4,xbxuf7k6,vvlpwazd,FULL STUDY,34,Female,undergraduate: 2nd year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,4,xbxuf7k6,vvlpwazd,FULL STUDY,34,Female,undergraduate: 2nd year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",5,xbxuf7k6,vvlpwazd,FULL STUDY,34,Female,undergraduate: 2nd year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Normally, which asset described below displays the highest fluctuations over time?",1,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",2,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
Which of the following statements is correct?,1,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,0,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",1,wczbyrzl,vvlpwazd,FULL STUDY,23,Male,high-school graduate
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",1,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,vyp3lf7p,uw95ivu5,FULL STUDY,45,Female,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,t8mthsac,vvlpwazd,FULL STUDY,48,Female,undergraduate: 4th year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,t8mthsac,vvlpwazd,FULL STUDY,48,Female,undergraduate: 4th year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,t8mthsac,vvlpwazd,FULL STUDY,48,Female,undergraduate: 4th year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Normally, which asset described below displays the highest fluctuations over time?",1,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",2,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,0,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,1zxkvcbn,vvlpwazd,FULL STUDY,28,Male,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",3,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",1,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Normally, which asset described below displays the highest fluctuations over time?",1,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",0,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",2,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",1,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
Which of the following statements is correct?,0,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,1,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,r22o457f,vvlpwazd,FULL STUDY,26,Female,master
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,rs84251k,uw95ivu5,FULL STUDY,30,Female,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,9let6alt,uw95ivu5,FULL STUDY,47,Male,high-school graduate
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,t8mthsac,vvlpwazd,FULL STUDY,48,Female,undergraduate: 4th year
Which of the following statements is correct?,1,t8mthsac,vvlpwazd,FULL STUDY,48,Female,undergraduate: 4th year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,t8mthsac,vvlpwazd,FULL STUDY,48,Female,undergraduate: 4th year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",1,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"Normally, which asset described below displays the highest fluctuations over time?",1,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
Which of the following statements is correct?,4,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,7669d94u,vvlpwazd,FULL STUDY,28,Female,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,gyrrdfqq,uw95ivu5,FULL STUDY,26,Male,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"Normally, which asset described below displays the highest fluctuations over time?",1,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",2,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
Which of the following statements is correct?,4,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,fd0pjpl6,vvlpwazd,FULL STUDY,27,Female,MBA
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",0,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Normally, which asset described below displays the highest fluctuations over time?",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",2,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
Which of the following statements is correct?,0,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,0,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Normally, which asset described below displays the highest fluctuations over time?",1,c82eufke,vvlpwazd,FULL STUDY,39,Male,undergraduate: 3d year
Which of the following statements is correct?,1,gyrrdfqq,uw95ivu5,FULL STUDY,26,Male,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"Normally, which asset described below displays the highest fluctuations over time?",1,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
Which of the following statements is correct?,1,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,g3n81br1,vvlpwazd,FULL STUDY,23,Male,master
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",3,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Normally, which asset described below displays the highest fluctuations over time?",3,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",3,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,4,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,urtfe0gt,vvlpwazd,FULL STUDY,30,Male,undergraduate: 4th year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",1,tcvz6e68,vvlpwazd,FULL STUDY,66,Male,master
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,ybzvub41,uw95ivu5,FULL STUDY,30,Male,PhD
Which of the following statements is correct?,4,9let6alt,uw95ivu5,FULL STUDY,47,Male,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",1,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",3,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",1,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Normally, which asset described below displays the highest fluctuations over time?",4,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",1,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",0,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",2,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,0,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,k30m7zzz,vvlpwazd,FULL STUDY,44,Male,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,qjwcljrj,uw95ivu5,FULL STUDY,29,Male,undergraduate: 3d year
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"Normally, which asset described below displays the highest fluctuations over time?",1,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",2,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",0,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
Which of the following statements is correct?,1,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",2,knt6bs1o,vvlpwazd,FULL STUDY,27,Male,undergraduate: 4th year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
Which of the following statements is correct?,1,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",3,p4944w8u,vvlpwazd,FULL STUDY,26,Male,undergraduate: 4th year
Which of the following statements is correct?,1,qjwcljrj,uw95ivu5,FULL STUDY,29,Male,undergraduate: 3d year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,flro3lbg,uw95ivu5,FULL STUDY,37,Male,high-school graduate
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"Normally, which asset described below displays the highest fluctuations over time?",1,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"When an investor spreads his money among different assets, does the risk of losing a lot of money",0,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",0,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
Which of the following statements is correct?,1,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,2,wubp5eoe,vvlpwazd,FULL STUDY,32,Male,undergraduate: 4th year
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",0,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Imagine that the interest rate on your savings account was 1% per year and inflation was 2% per year. After 1 year, with the money in this account, would you be able to buy",2,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Do you think that the following statement is true or false? ""Bonds are normally riskier than stocks.""",1,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",2,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Normally, which asset described below displays the highest fluctuations over time?",1,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"When an investor spreads his money among different assets, does the risk of losing a lot of money",0,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Considering  a  long  time  period  (for  example,  10  or 20  years),  which  asset  described  below  normally  gives  the highest return?",1,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Do you think that the following statement is true or false? ""If you were to invest $1,000 in a stock mutual fund, it  would  be  possible  to  have  less  than $1,000  when  you withdraw your money.""",0,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Do you think that the following statement is true or false?  ""A stock mutual fund combines the money of many investors to buy a variety of stocks.""",3,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
Which  of  the  following  statements  is  correct? If somebody buys a bond of firm B,4,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Suppose  you  owe  $3,000  on  your  credit  card.  You pay a minimum payment of $30 each month. At an annual percentage rate of 12% (or 1% per month), how many years would it take to eliminate your credit card debt if you made no additional new charges?",1,y42uim9y,vvlpwazd,FULL STUDY,66,Male,master
"Suppose you had $100 in a savings account and the interest rate was 3% per year. After 4 years, how much do you think you would have in the account if you left the money to grow?",2,i2amw9ek,uw95ivu5,FULL STUDY,48,Female,high-school graduate
"A 15-year mortgage typically requires higher monthly payments than a 30-year mortgage, but the total interest paid over the life of the loan will be less.",0,flro3lbg,uw95ivu5,FULL STUDY,37,Male,high-school graduate
