,id,round_number,owner,name,timestamp,body,balance,tick_number,n_transactions,participant_code,session_code,treatment,player.intermediary_payoff,player.inner_name,round_starts,price,price_shift,trade_direction,capital_gains,trades_within_tick,prev_name,duplicate_order,first_trade,filtered_prob,optimal_trade_count,red_alert,green_alert,player.block_name,player.age,player.payoff,player.gender,player.course_financial,player.trading_experience,player.online_trading_experience,round_block,gamified,salient,ingame_experience,accuracy_pred_zero,player.knowledge,overconfidence,PGR,PLR,PGR_alerts,PLR_alerts,prediction,prediction_accuracy,prediction_confidence,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti
1364,563,5,Player object (1215),sell,2023-02-26 19:33:16.738496+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 222, ""market"": ""A""}",215.0,42.0,5.0,gcs54w3b,vmu7c279,FULL STUDY,225.0,s2,1,100,80.0,1,20.0,1,buy,0,sell,0.5529358605422235,17,0,1,block 3 (G second),20.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,5.0,-0.5,0.26666666666666666,0.0,0.75,0.0,4,0.5,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
1365,564,5,Player object (1215),buy,2023-02-26 19:33:49.081022+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 254, ""market"": ""A""}",140.0,48.0,6.0,gcs54w3b,vmu7c279,FULL STUDY,225.0,s2,1,75,100.0,-1,,1,sell,0,sell,0.4393932183506925,17,1,0,block 3 (G second),20.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,5.0,-0.5,0.26666666666666666,0.0,0.75,0.0,4,0.5,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
1366,565,5,Player object (1215),sell,2023-02-26 19:34:32.876519+00:00,"{""priceA"": 95, ""sharesA"": 0, ""secs_since_round_starts"": 298, ""market"": ""A""}",235.0,56.0,7.0,gcs54w3b,vmu7c279,FULL STUDY,225.0,s2,1,95,75.0,1,20.0,1,buy,0,sell,0.5252108989343294,17,0,0,block 3 (G second),20.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,5.0,-0.5,0.26666666666666666,0.0,0.75,0.0,4,0.5,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
1367,566,5,Player object (1215),buy,2023-02-26 19:34:47.491008+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 313, ""market"": ""A""}",160.0,58.0,8.0,gcs54w3b,vmu7c279,FULL STUDY,225.0,s2,1,75,95.0,-1,,1,sell,0,sell,0.4529558772574278,17,0,0,block 3 (G second),20.0,12.0,Male,1.0,0.0,0.0,"[5, 'block 3 (G second)']",1,1,1,0.5,5.0,-0.5,0.26666666666666666,0.0,0.75,0.0,4,0.5,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
1368,2405,2,Player object (910),sell,2023-03-08 05:09:03.304144+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 77, ""market"": ""A""}",170.0,15.0,1.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,120,,1,,1,,0,sell,0.5761373211134116,16,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.0,5.0,-0.41666666666666663,0.2727272727272727,0.0,0.3333333333333333,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1369,2408,2,Player object (910),buy,2023-03-08 05:10:11.685840+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 146, ""market"": ""A""}",45.0,27.0,2.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,125,120.0,-1,,1,sell,0,sell,0.4549942201992644,16,1,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.0,5.0,-0.41666666666666663,0.2727272727272727,0.0,0.3333333333333333,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1370,2413,2,Player object (910),sell,2023-03-08 05:11:06.644936+00:00,"{""priceA"": 150, ""sharesA"": 0, ""secs_since_round_starts"": 201, ""market"": ""A""}",195.0,36.0,3.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,150,125.0,1,25.0,1,buy,0,sell,0.542045663089369,16,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.0,5.0,-0.41666666666666663,0.2727272727272727,0.0,0.3333333333333333,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1371,2414,2,Player object (910),buy,2023-03-08 05:11:28.308843+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 222, ""market"": ""A""}",55.0,40.0,4.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,140,150.0,-1,,1,sell,0,sell,0.4916787423410894,16,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.0,5.0,-0.41666666666666663,0.2727272727272727,0.0,0.3333333333333333,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1372,2418,2,Player object (910),sell,2023-03-08 05:11:59.171507+00:00,"{""priceA"": 155, ""sharesA"": 0, ""secs_since_round_starts"": 253, ""market"": ""A""}",210.0,46.0,5.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,155,140.0,1,15.0,1,buy,0,sell,0.5495494947508355,16,0,1,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.0,5.0,-0.41666666666666663,0.2727272727272727,0.0,0.3333333333333333,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1373,2421,2,Player object (910),buy,2023-03-08 05:12:36.827637+00:00,"{""priceA"": 135, ""sharesA"": 1, ""secs_since_round_starts"": 291, ""market"": ""A""}",75.0,53.0,6.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,135,155.0,-1,,1,sell,0,sell,0.4956940487416096,16,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[2, 'block 4 (G second)']",0,1,1,0.0,5.0,-0.41666666666666663,0.2727272727272727,0.0,0.3333333333333333,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1374,2427,3,Player object (1030),sell,2023-03-08 05:14:24.855480+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 61, ""market"": ""A""}",170.0,12.0,1.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,120,,1,,1,,0,sell,0.5553867656170776,19,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 4 (G second)']",0,0,1,0.0,5.0,-0.41666666666666663,0.07142857142857142,0.0,0.0,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1375,2430,3,Player object (1030),buy,2023-03-08 05:14:50.475325+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 87, ""market"": ""A""}",65.0,17.0,2.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,105,120.0,-1,,1,sell,0,sell,0.4990675303551922,19,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 4 (G second)']",0,0,1,0.0,5.0,-0.41666666666666663,0.07142857142857142,0.0,0.0,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1376,2438,3,Player object (1030),sell,2023-03-08 05:18:19.320095+00:00,"{""priceA"": 145, ""sharesA"": 0, ""secs_since_round_starts"": 296, ""market"": ""A""}",210.0,54.0,3.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,145,105.0,1,40.0,1,buy,0,sell,0.52846438705912,19,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 4 (G second)']",0,0,1,0.0,5.0,-0.41666666666666663,0.07142857142857142,0.0,0.0,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1377,2439,3,Player object (1030),buy,2023-03-08 05:18:47.429425+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 324, ""market"": ""A""}",85.0,59.0,4.0,gnzz7gc4,vmu7c279,FULL STUDY,200.0,s2,1,125,145.0,-1,,1,sell,0,sell,0.4946618842475483,19,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[3, 'block 4 (G second)']",0,0,1,0.0,5.0,-0.41666666666666663,0.07142857142857142,0.0,0.0,0.0,3,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1378,2443,4,Player object (1150),sell,2023-03-08 05:19:57.826124+00:00,"{""priceA"": 80, ""sharesA"": 0, ""secs_since_round_starts"": 53, ""market"": ""A""}",130.0,10.0,1.0,gnzz7gc4,vmu7c279,FULL STUDY,170.0,s2,1,80,,1,,1,,0,sell,0.5652817482669988,14,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[4, 'block 4 (G second)']",1,1,1,0.0,5.0,-0.41666666666666663,0.25,0.05263157894736842,1.0,0.0,3,0.75,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1379,2444,4,Player object (1150),buy,2023-03-08 05:20:40.704886+00:00,"{""priceA"": 70, ""sharesA"": 1, ""secs_since_round_starts"": 96, ""market"": ""A""}",60.0,18.0,2.0,gnzz7gc4,vmu7c279,FULL STUDY,170.0,s2,1,70,80.0,-1,,1,sell,0,sell,0.4407118028401492,14,1,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[4, 'block 4 (G second)']",1,1,1,0.0,5.0,-0.41666666666666663,0.25,0.05263157894736842,1.0,0.0,3,0.75,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1380,2445,4,Player object (1150),sell,2023-03-08 05:21:34.114835+00:00,"{""priceA"": 80, ""sharesA"": 0, ""secs_since_round_starts"": 149, ""market"": ""A""}",140.0,28.0,3.0,gnzz7gc4,vmu7c279,FULL STUDY,170.0,s2,1,80,70.0,1,10.0,1,buy,0,sell,0.5529051331090981,14,0,1,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[4, 'block 4 (G second)']",1,1,1,0.0,5.0,-0.41666666666666663,0.25,0.05263157894736842,1.0,0.0,3,0.75,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1381,2447,4,Player object (1150),buy,2023-03-08 05:22:39.428808+00:00,"{""priceA"": 70, ""sharesA"": 1, ""secs_since_round_starts"": 215, ""market"": ""A""}",70.0,37.0,4.0,gnzz7gc4,vmu7c279,FULL STUDY,170.0,s2,1,70,80.0,-1,,1,sell,0,sell,0.4570673777008929,14,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[4, 'block 4 (G second)']",1,1,1,0.0,5.0,-0.41666666666666663,0.25,0.05263157894736842,1.0,0.0,3,0.75,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1382,2448,4,Player object (1150),sell,2023-03-08 05:23:11.980931+00:00,"{""priceA"": 100, ""sharesA"": 0, ""secs_since_round_starts"": 247, ""market"": ""A""}",170.0,43.0,5.0,gnzz7gc4,vmu7c279,FULL STUDY,170.0,s2,1,100,70.0,1,30.0,1,buy,0,sell,0.5617190733230237,14,0,1,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[4, 'block 4 (G second)']",1,1,1,0.0,5.0,-0.41666666666666663,0.25,0.05263157894736842,1.0,0.0,3,0.75,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1383,2449,4,Player object (1150),buy,2023-03-08 05:24:07.699898+00:00,"{""priceA"": 75, ""sharesA"": 1, ""secs_since_round_starts"": 303, ""market"": ""A""}",95.0,53.0,6.0,gnzz7gc4,vmu7c279,FULL STUDY,170.0,s2,1,75,100.0,-1,,1,sell,0,sell,0.4439854633835125,14,1,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[4, 'block 4 (G second)']",1,1,1,0.0,5.0,-0.41666666666666663,0.25,0.05263157894736842,1.0,0.0,3,0.75,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1384,2453,5,Player object (1270),sell,2023-03-08 05:27:15.902329+00:00,"{""priceA"": 105, ""sharesA"": 0, ""secs_since_round_starts"": 140, ""market"": ""A""}",155.0,26.0,1.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0,s2,1,105,,1,,1,,0,sell,0.5182690684964619,17,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.0,5.0,-0.41666666666666663,0.08,0.0,0.0,0.0,2,1.0,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1385,2454,5,Player object (1270),buy,2023-03-08 05:27:26.014353+00:00,"{""priceA"": 85, ""sharesA"": 1, ""secs_since_round_starts"": 150, ""market"": ""A""}",70.0,28.0,2.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0,s2,1,85,105.0,-1,,1,sell,0,sell,0.4496194529460131,17,1,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.0,5.0,-0.41666666666666663,0.08,0.0,0.0,0.0,2,1.0,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1386,2456,5,Player object (1270),sell,2023-03-08 05:28:04.298962+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 189, ""market"": ""A""}",190.0,34.0,3.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0,s2,1,120,85.0,1,35.0,1,buy,0,sell,0.5679672812132522,17,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.0,5.0,-0.41666666666666663,0.08,0.0,0.0,0.0,2,1.0,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1387,2457,5,Player object (1270),buy,2023-03-08 05:28:30.872571+00:00,"{""priceA"": 70, ""sharesA"": 1, ""secs_since_round_starts"": 215, ""market"": ""A""}",120.0,39.0,4.0,gnzz7gc4,vmu7c279,FULL STUDY,185.0,s2,1,70,120.0,-1,,1,sell,0,sell,0.4317803147869401,17,0,0,block 4 (G second),22.0,11.0,Male,1.0,0.0,0.0,"[5, 'block 4 (G second)']",1,0,1,0.0,5.0,-0.41666666666666663,0.08,0.0,0.0,0.0,2,1.0,0.0,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1388,3186,2,Player object (923),sell,2023-03-09 01:18:28.843701+00:00,"{""priceA"": 85, ""sharesA"": 0, ""secs_since_round_starts"": 111, ""market"": ""A""}",135.0,8.0,1.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,85,,1,,1,,0,sell,0.4422758127435268,16,1,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1389,3187,2,Player object (923),buy,2023-03-09 01:18:34.273319+00:00,"{""priceA"": 70, ""sharesA"": 1, ""secs_since_round_starts"": 117, ""market"": ""A""}",65.0,9.0,2.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,70,85.0,-1,,1,sell,0,sell,0.4254536939069079,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1390,3188,2,Player object (923),sell,2023-03-09 01:18:45.204481+00:00,"{""priceA"": 65, ""sharesA"": 0, ""secs_since_round_starts"": 128, ""market"": ""A""}",130.0,11.0,3.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,65,70.0,1,-5.0,1,buy,0,sell,0.4529543903039196,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1391,3189,2,Player object (923),buy,2023-03-09 01:19:01.659775+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 144, ""market"": ""A""}",25.0,14.0,4.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,105,65.0,-1,,1,sell,0,sell,0.5600744319669811,16,0,1,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1392,3191,2,Player object (923),sell,2023-03-09 01:19:05.235874+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 148, ""market"": ""A""}",145.0,15.0,5.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,120,105.0,1,15.0,1,buy,0,sell,0.5761373211134116,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1393,3192,2,Player object (923),buy,2023-03-09 01:19:11.517093+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 154, ""market"": ""A""}",40.0,16.0,6.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,105,120.0,-1,,1,sell,0,sell,0.5185790363913291,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1394,3194,2,Player object (923),sell,2023-03-09 01:19:16.526979+00:00,"{""priceA"": 110, ""sharesA"": 0, ""secs_since_round_starts"": 159, ""market"": ""A""}",150.0,17.0,7.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,110,105.0,1,5.0,1,buy,0,sell,0.5478276073026133,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1395,3197,2,Player object (923),buy,2023-03-09 01:20:12.301744+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 215, ""market"": ""A""}",25.0,27.0,8.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,125,110.0,-1,,1,sell,0,sell,0.4549942201992644,16,1,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1396,3206,2,Player object (923),sell,2023-03-09 01:21:27.770757+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 290, ""market"": ""A""}",165.0,35.0,9.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,140,125.0,1,15.0,1,buy,0,sell,0.5101876173062244,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1397,3207,2,Player object (923),buy,2023-03-09 01:21:50.877198+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 313, ""market"": ""A""}",40.0,39.0,10.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,125,140.0,-1,,1,sell,0,sell,0.4382592777609274,16,1,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1398,3210,2,Player object (923),sell,2023-03-09 01:22:01.354004+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 324, ""market"": ""A""}",180.0,40.0,11.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,140,125.0,1,15.0,1,buy,0,sell,0.4916787423410894,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1399,3211,2,Player object (923),buy,2023-03-09 01:22:16.885436+00:00,"{""priceA"": 125, ""sharesA"": 1, ""secs_since_round_starts"": 339, ""market"": ""A""}",55.0,43.0,12.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,125,140.0,-1,,1,sell,0,sell,0.4218732662739463,16,1,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1400,3213,2,Player object (923),sell,2023-03-09 01:22:28.307617+00:00,"{""priceA"": 140, ""sharesA"": 0, ""secs_since_round_starts"": 351, ""market"": ""A""}",195.0,45.0,13.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,140,125.0,1,15.0,1,buy,0,sell,0.5210834711709403,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1401,3216,2,Player object (923),buy,2023-03-09 01:23:01.309089+00:00,"{""priceA"": 140, ""sharesA"": 1, ""secs_since_round_starts"": 384, ""market"": ""A""}",55.0,51.0,14.0,gy1a20qq,vmu7c279,FULL STUDY,180.0,s3,1,140,140.0,-1,,1,sell,0,sell,0.4693918893964308,16,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[2, 'block 2 (G first)']",1,1,0,0.5,7.0,-0.30000000000000004,0.38461538461538464,0.16666666666666666,0.0,0.25,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1402,3227,3,Player object (1043),sell,2023-03-09 01:25:20.962863+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 68, ""market"": ""A""}",170.0,12.0,4.0,gy1a20qq,vmu7c279,FULL STUDY,255.0,s3,1,120,110.0,1,10.0,1,,0,sell,0.5553867656170776,19,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[3, 'block 2 (G first)']",1,0,0,0.0,7.0,-0.30000000000000004,0.5,0.0,1.0,0.0,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1403,3228,3,Player object (1043),buy,2023-03-09 01:25:37.746279+00:00,"{""priceA"": 110, ""sharesA"": 1, ""secs_since_round_starts"": 85, ""market"": ""A""}",60.0,15.0,5.0,gy1a20qq,vmu7c279,FULL STUDY,255.0,s3,1,110,120.0,-1,,1,sell,0,sell,0.4763410641166328,19,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[3, 'block 2 (G first)']",1,0,0,0.0,7.0,-0.30000000000000004,0.5,0.0,1.0,0.0,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1404,3229,3,Player object (1043),sell,2023-03-09 01:26:01.093648+00:00,"{""priceA"": 120, ""sharesA"": 0, ""secs_since_round_starts"": 109, ""market"": ""A""}",180.0,19.0,6.0,gy1a20qq,vmu7c279,FULL STUDY,255.0,s3,1,120,110.0,1,10.0,1,buy,0,sell,0.5586446427659006,19,0,1,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[3, 'block 2 (G first)']",1,0,0,0.0,7.0,-0.30000000000000004,0.5,0.0,1.0,0.0,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1405,3230,3,Player object (1043),buy,2023-03-09 01:26:10.495701+00:00,"{""priceA"": 100, ""sharesA"": 1, ""secs_since_round_starts"": 118, ""market"": ""A""}",80.0,21.0,7.0,gy1a20qq,vmu7c279,FULL STUDY,255.0,s3,1,100,120.0,-1,,1,sell,0,sell,0.4692484881524699,19,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[3, 'block 2 (G first)']",1,0,0,0.0,7.0,-0.30000000000000004,0.5,0.0,1.0,0.0,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1406,3231,3,Player object (1043),sell,2023-03-09 01:26:26.916070+00:00,"{""priceA"": 115, ""sharesA"": 0, ""secs_since_round_starts"": 134, ""market"": ""A""}",195.0,24.0,8.0,gy1a20qq,vmu7c279,FULL STUDY,255.0,s3,1,115,100.0,1,15.0,1,buy,0,sell,0.5319650978870379,19,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[3, 'block 2 (G first)']",1,0,0,0.0,7.0,-0.30000000000000004,0.5,0.0,1.0,0.0,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
1407,3232,3,Player object (1043),buy,2023-03-09 01:26:44.659265+00:00,"{""priceA"": 105, ""sharesA"": 1, ""secs_since_round_starts"": 152, ""market"": ""A""}",90.0,27.0,9.0,gy1a20qq,vmu7c279,FULL STUDY,255.0,s3,1,105,115.0,-1,,1,sell,0,sell,0.4832330156747784,19,0,0,block 2 (G first),20.0,12.0,Female,1.0,0.0,0.0,"[3, 'block 2 (G first)']",1,0,0,0.0,7.0,-0.30000000000000004,0.5,0.0,1.0,0.0,4,1.0,0.5,Design 1,Design 2,"Have an option between Design #1 and Design #2,",4.0,3.0,4.0
