,participant_code,round_number,player.inner_name,n_transactions,optimal_trade_count,gamified,salient,player.intermediary_payoff,ingame_experience,accuracy_pred_zero,player.knowledge,overconfidence,PGR,PLR,PGR_alerts,PLR_alerts,excessive_trading,diff_PGR_PLR,diff_PGR_PLR_alerts,player.age,player.payoff,player.gender,player.course_financial,player.trading_experience,player.online_trading_experience,count_buy,count_sell,filtered_prob_buy,filtered_prob_sell,std_buy_prob,std_sell_prob,prediction,prediction_accuracy,prediction_confidence,player.sr_prefs,player.sr_better_decs,player.sr_better_have_option,player.sr_notifications,player.sr_badges,player.sr_confetti
1891,l62fiusb,2,s1,6,16.0,0.0,0.0,180.0,1.0,0.5,8.0,0.13333333333333341,0.2222222222222222,0.25,0.0,0.0,0.375,-0.02777777777777779,0.0,68.0,8.0,Female,0.0,0.0,0.0,3.0,3.0,0.47176723651770036,0.5203683717225637,0.056193270511902225,0.06241164706126832,4.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,4.0,2.0
1892,l62fiusb,3,s1,8,19.0,0.0,1.0,200.0,1.0,0.5,8.0,0.13333333333333341,0.26666666666666666,0.0,0.0,0.0,0.42105263157894735,0.26666666666666666,0.0,68.0,8.0,Female,0.0,0.0,0.0,4.0,4.0,0.445691390860311,0.5259723695125043,0.005282866272518423,0.020658935477466795,2.0,0.5,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,4.0,2.0
1893,l62fiusb,5,s1,8,17.0,1.0,1.0,195.0,1.0,0.0,8.0,0.13333333333333341,0.6666666666666666,0.0,0.5,0.0,0.47058823529411764,0.6666666666666666,0.5,68.0,8.0,Female,0.0,0.0,0.0,4.0,4.0,0.45093708850175673,0.5252797349327485,0.008491470030865747,0.036313032936506166,2.0,1.0,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,4.0,2.0
1894,l6efevdo,2,s3,5,16.0,1.0,0.0,145.0,0.0,0.5,5.0,0.25,0.5,0.6666666666666666,,0.0,0.3125,-0.16666666666666663,,30.0,3.0,Female,1.0,1.0,1.0,13.0,14.0,0.524184932656758,0.4835515884488088,0.0808823210740778,0.051245866503068345,,,,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,4.0,4.0
1895,l6efevdo,3,s3,21,19.0,1.0,1.0,85.0,0.0,0.5,5.0,0.25,0.42857142857142855,0.47058823529411764,0.5,0.75,1.105263157894737,-0.04201680672268909,-0.25,30.0,3.0,Female,1.0,1.0,1.0,49.0,50.0,0.5178485565416857,0.48649354000701767,0.023802506183129808,0.04503358150825613,4.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,4.0,4.0
1896,l6efevdo,4,s3,23,14.0,0.0,0.0,170.0,0.0,0.5,5.0,0.25,0.4615384615384616,0.5714285714285714,0.5,1.0,1.6428571428571428,-0.10989010989010978,-0.5,30.0,3.0,Female,1.0,1.0,1.0,24.0,25.0,0.4921464368921058,0.4920029018298962,0.04977710884797856,0.050328009089866954,4.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,4.0,4.0
1897,l79qvcph,2,s1,10,16.0,1.0,0.0,185.0,0.0,1.0,7.0,0.11666666666666659,0.4444444444444445,0.11111111111111112,,0.0,0.625,0.33333333333333337,,46.0,7.0,Female,0.0,1.0,1.0,5.0,5.0,0.4609464365701702,0.5171107884220648,0.03441282306318244,0.03026322805073284,4.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4.0,2.0
1898,l79qvcph,3,s1,13,19.0,1.0,1.0,265.0,0.0,0.5,7.0,0.1166666666666666,0.4117647058823529,0.0,0.6666666666666666,0.0,0.6842105263157895,0.4117647058823529,0.6666666666666666,46.0,7.0,Female,0.0,1.0,1.0,6.0,7.0,0.462640183164436,0.5321567061033803,0.02315366653929439,0.03264553570654663,2.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4.0,2.0
1899,l79qvcph,4,s1,14,14.0,0.0,0.0,105.0,0.0,0.5,7.0,0.11666666666666659,0.6,0.10344827586206896,0.0,0.0,1.0,0.496551724137931,0.0,46.0,7.0,Female,0.0,1.0,1.0,8.0,8.0,0.5061944708088444,0.5288825682629532,0.03982885179441077,0.043245254238974136,4.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4.0,2.0
1900,l79qvcph,5,s1,16,17.0,0.0,1.0,180.0,0.0,0.5,7.0,0.11666666666666659,0.7142857142857143,0.08333333333333333,1.0,0.2,0.9411764705882353,0.6309523809523809,0.8,46.0,7.0,Female,0.0,1.0,1.0,10.0,9.0,0.46767440834995977,0.509350500333626,0.03179719387154085,0.04999428050508596,4.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,4.0,2.0
1901,l95zx2qj,2,s4,8,0.0,1.0,0.0,145.0,0.0,0.5,3.0,-0.1166666666666667,0.2,0.07692307692307693,0.0,0.0,,0.12307692307692308,0.0,32.0,5.0,Female,0.0,1.0,0.0,4.0,4.0,0.5,0.5,0.0,0.0,,,,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1902,l95zx2qj,3,s4,10,0.0,1.0,1.0,240.0,0.0,0.0,3.0,-0.1166666666666667,0.23809523809523808,0.0,0.5,0.0,,0.23809523809523808,0.5,32.0,5.0,Female,0.0,1.0,0.0,9.0,9.0,0.5,0.5,0.0,0.0,3.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1903,l95zx2qj,4,s4,8,0.0,0.0,0.0,240.0,0.0,0.5,3.0,-0.1166666666666667,0.10714285714285714,0.2,0.2,,,-0.09285714285714287,,32.0,5.0,Female,0.0,1.0,0.0,4.0,4.0,0.5,0.5,0.0,0.0,4.0,0.75,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1904,l95zx2qj,5,s4,8,0.0,0.0,1.0,120.0,0.0,0.5,3.0,-0.1166666666666667,0.08,0.13333333333333333,0.3333333333333333,0.0,,-0.05333333333333333,0.3333333333333333,32.0,5.0,Female,0.0,1.0,0.0,4.0,4.0,0.5,0.5,0.0,0.0,2.0,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1905,l9udo61m,2,s3,10,16.0,1.0,1.0,175.0,0.0,0.5,7.0,-0.050000000000000044,0.23076923076923078,0.08333333333333333,0.6666666666666666,0.0,0.625,0.14743589743589747,0.6666666666666666,60.0,9.0,Female,0.0,0.0,0.0,6.0,6.0,0.49919201135871905,0.5162279041735047,0.05620884144140743,0.050034443319340406,4.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
1906,l9udo61m,3,s3,11,19.0,1.0,0.0,275.0,0.0,0.0,7.0,-0.050000000000000044,0.21739130434782608,0.16666666666666666,0.8,0.0,0.5789473684210527,0.050724637681159424,0.8,60.0,9.0,Female,0.0,0.0,0.0,5.0,6.0,0.4721813841077133,0.5422258542885615,0.03745453923237437,0.035221852249488976,2.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
1907,l9udo61m,4,s3,4,14.0,0.0,1.0,165.0,0.0,0.0,7.0,-0.050000000000000044,0.2,0.03225806451612903,,0.0,0.2857142857142857,0.16774193548387098,,60.0,9.0,Female,0.0,0.0,0.0,2.0,2.0,0.43974322506454055,0.5269831344218296,0.005999430965508999,0.016789748670206803,2.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
1908,l9udo61m,5,s3,8,17.0,0.0,0.0,240.0,0.0,0.5,7.0,-0.050000000000000044,0.3,0.0,0.3333333333333333,0.0,0.47058823529411764,0.3,0.3333333333333333,60.0,9.0,Female,0.0,0.0,0.0,4.0,4.0,0.44360486394434095,0.5457740889896578,0.033325700260978204,0.03641820266288989,4.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,5.0,5.0
1909,lcon3t63,2,s2,5,16.0,1.0,0.0,150.0,0.0,0.5,3.0,-0.2833333333333334,0.5,0.125,1.0,0.0,0.3125,0.375,1.0,65.0,7.0,Female,0.0,0.0,0.0,4.0,5.0,0.5630313617789429,0.5348432657993246,0.03995450768643768,0.04271914280188281,2.0,0.5,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
1910,lcon3t63,3,s2,6,19.0,1.0,1.0,170.0,0.0,0.5,3.0,-0.2833333333333334,0.06666666666666667,0.0,0.3333333333333333,0.0,0.3157894736842105,0.06666666666666667,0.3333333333333333,65.0,7.0,Female,0.0,0.0,0.0,7.0,7.0,0.47669994039278835,0.5173703241764058,0.05400526495133086,0.0479313985025173,2.0,0.5,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
1911,lcon3t63,4,s2,6,14.0,0.0,0.0,175.0,0.0,0.0,3.0,-0.2833333333333334,0.25,0.0588235294117647,0.6666666666666666,0.0,0.42857142857142855,0.1911764705882353,0.6666666666666666,65.0,7.0,Female,0.0,0.0,0.0,3.0,3.0,0.45327699430990726,0.5599686515663735,0.011163518704728098,0.006371274043416325,2.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",4.0,,
1912,ldygsnkn,2,s2,8,16.0,1.0,1.0,175.0,0.0,0.5,7.0,-0.050000000000000044,0.10714285714285714,0.0625,0.0,0.14285714285714285,0.5,0.04464285714285714,-0.14285714285714285,29.0,9.0,Female,0.0,0.0,1.0,21.0,21.0,0.49810064890293826,0.5073557811626008,0.06732922595859275,0.04739800695664448,,,,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1913,ldygsnkn,3,s2,14,19.0,1.0,0.0,215.0,0.0,0.5,7.0,-0.050000000000000044,0.15384615384615388,0.22222222222222218,0.3333333333333333,0.3333333333333333,0.7368421052631579,-0.0683760683760683,0.0,29.0,9.0,Female,0.0,0.0,1.0,9.0,9.0,0.4667495261987931,0.49623210128203227,0.03168439268423276,0.04308896009243825,4.0,1.0,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1914,ldygsnkn,5,s2,15,17.0,0.0,0.0,120.0,0.0,0.5,7.0,-0.050000000000000044,0.36363636363636365,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.8823529411764706,0.0,0.0,29.0,9.0,Female,0.0,0.0,1.0,11.0,12.0,0.4890708689380435,0.48356319053521596,0.02261747625728242,0.04766158674616044,4.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,,
1915,leeyd8oi,2,s2,5,16.0,1.0,0.0,160.0,0.0,0.5,5.0,0.0,0.06451612903225806,0.08333333333333333,0.0,0.0,0.3125,-0.018817204301075266,0.0,53.0,6.0,Male,1.0,1.0,1.0,9.0,10.0,0.4796713744659339,0.4895076263747487,0.058565548806526306,0.009605332259605602,3.0,0.75,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,
1916,leeyd8oi,3,s2,4,19.0,1.0,1.0,135.0,0.0,0.5,5.0,0.0,0.03333333333333333,0.0625,0.0,0.0,0.21052631578947367,-0.029166666666666667,0.0,53.0,6.0,Male,1.0,1.0,1.0,2.0,2.0,0.5295336754870845,0.4673576676875869,0.008757222750383261,0.022451132430878547,4.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,
1917,leeyd8oi,4,s2,4,14.0,0.0,0.0,115.0,0.0,0.5,5.0,0.0,0.09090909090909091,0.023809523809523808,0.0,0.0,0.2857142857142857,0.0670995670995671,0.0,53.0,6.0,Male,1.0,1.0,1.0,2.0,2.0,0.5293551514269477,0.542235239344502,0.04211714504705359,0.010128547662098742,4.0,0.5,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,
1918,leeyd8oi,5,s2,2,17.0,0.0,1.0,110.0,0.0,0.5,5.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.11764705882352941,-0.041666666666666664,0.0,53.0,6.0,Male,1.0,1.0,1.0,1.0,1.0,0.4496194529460131,0.4830991506082083,,,2.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,,
1919,leh8omnl,2,s4,20,0.0,1.0,1.0,75.0,0.0,0.5,7.0,-0.30000000000000004,0.6,0.3333333333333333,1.0,0.25,,0.26666666666666666,0.75,47.0,12.0,Male,0.0,1.0,1.0,11.0,11.0,0.5,0.5,0.0,0.0,2.0,0.75,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1920,leh8omnl,3,s4,12,0.0,1.0,0.0,225.0,0.0,0.0,7.0,-0.30000000000000004,0.5555555555555556,0.1111111111111111,1.0,0.5,,0.4444444444444445,0.5,47.0,12.0,Male,0.0,1.0,1.0,7.0,7.0,0.5,0.5,0.0,0.0,2.0,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1921,leh8omnl,4,s4,19,0.0,0.0,1.0,190.0,0.0,0.0,7.0,-0.30000000000000004,0.6666666666666666,0.11764705882352941,,0.0,,0.5490196078431372,,47.0,12.0,Male,0.0,1.0,1.0,9.0,10.0,0.5,0.5,0.0,0.0,4.0,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1922,leh8omnl,5,s4,10,0.0,0.0,0.0,205.0,0.0,0.0,7.0,-0.30000000000000004,0.5,0.0,1.0,0.0,,0.5,1.0,47.0,12.0,Male,0.0,1.0,1.0,5.0,5.0,0.5,0.5,0.0,0.0,4.0,0.75,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1923,lensqajj,2,s2,17,16.0,1.0,0.0,175.0,0.0,0.5,8.0,0.13333333333333341,0.38461538461538464,0.1,0.0,0.0,1.0625,0.2846153846153846,0.0,35.0,8.0,Female,0.0,1.0,1.0,9.0,10.0,0.4988292032294725,0.5265996011618214,0.048909068235514,0.042502057074631366,4.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1924,lensqajj,3,s2,12,19.0,1.0,1.0,270.0,0.0,0.5,8.0,0.13333333333333341,0.3333333333333333,0.0,1.0,0.0,0.631578947368421,0.3333333333333333,1.0,35.0,8.0,Female,0.0,1.0,1.0,6.0,6.0,0.4505607309798272,0.5404835743211955,0.016500982320362668,0.028134899091800676,4.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1925,lensqajj,5,s2,8,17.0,0.0,1.0,200.0,0.0,0.5,8.0,0.13333333333333341,0.3333333333333333,0.0,0.0,0.0,0.47058823529411764,0.3333333333333333,0.0,35.0,8.0,Female,0.0,1.0,1.0,4.0,4.0,0.4581842580574337,0.5239986963187923,0.017175586085809463,0.03944046855143078,4.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1926,lg739hv2,2,s3,12,16.0,1.0,1.0,225.0,0.0,0.5,7.0,0.033333333333333326,0.29411764705882354,0.10000000000000002,0.5,0.3333333333333333,0.75,0.1941176470588235,0.16666666666666669,38.0,8.0,Female,0.0,1.0,0.0,6.0,6.0,0.47296911166430705,0.5200978327721689,0.03134838690787511,0.049715675003358585,4.0,1.0,0.75,Design 1,Design 1,Only trade on Design #1,2.0,2.0,1.0
1927,lg739hv2,3,s3,12,19.0,1.0,0.0,260.0,0.0,0.0,7.0,0.033333333333333326,0.29411764705882354,0.20000000000000004,0.5,0.0,0.631578947368421,0.0941176470588235,0.5,38.0,8.0,Female,0.0,1.0,0.0,6.0,6.0,0.4452689483174301,0.5162267479559308,0.005035185076841987,0.025778957030716386,4.0,1.0,0.75,Design 1,Design 1,Only trade on Design #1,2.0,2.0,1.0
1928,lg739hv2,4,s3,6,14.0,0.0,1.0,150.0,0.0,0.5,7.0,0.033333333333333326,1.0,0.0,,0.0,0.42857142857142855,1.0,,38.0,8.0,Female,0.0,1.0,0.0,3.0,3.0,0.46404087026679885,0.5078480853689268,0.03746932775134751,0.023000237407400016,2.0,1.0,0.75,Design 1,Design 1,Only trade on Design #1,2.0,2.0,1.0
1929,lk5hrizo,2,s2,4,16.0,1.0,0.0,170.0,0.0,0.0,2.0,-0.7166666666666666,0.05263157894736842,0.16666666666666666,0.0,0.0,0.25,-0.11403508771929824,0.0,68.0,11.0,Female,0.0,1.0,1.0,2.0,2.0,0.45676890701810235,0.5180638369085552,0.030873723103427637,0.025996564415352842,4.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1930,lk5hrizo,3,s2,6,19.0,1.0,1.0,255.0,0.0,0.0,2.0,-0.7166666666666665,0.15789473684210525,0.0,1.0,0.0,0.3157894736842105,0.15789473684210525,1.0,68.0,11.0,Female,0.0,1.0,1.0,3.0,3.0,0.43676299504455157,0.5675330949003171,0.01106729755619145,0.007037325302567474,2.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1931,lk5hrizo,4,s2,6,14.0,0.0,0.0,205.0,0.0,0.0,2.0,-0.7166666666666665,0.20000000000000004,0.047619047619047616,0.0,0.0,0.42857142857142855,0.15238095238095242,0.0,68.0,11.0,Female,0.0,1.0,1.0,3.0,3.0,0.4647165796752532,0.5485780687635462,0.023163429760741573,0.028095734651671006,2.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1932,lk5hrizo,5,s2,5,17.0,0.0,1.0,220.0,0.0,0.0,2.0,-0.7166666666666666,0.3,0.0,0.3333333333333333,0.0,0.29411764705882354,0.3,0.3333333333333333,68.0,11.0,Female,0.0,1.0,1.0,2.0,3.0,0.4401134792704513,0.5623903949207802,0.03204720377770111,0.02820037729830744,4.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",5.0,,
1933,lk7n8bqx,2,s2,14,16.0,1.0,1.0,180.0,0.0,1.0,7.0,0.033333333333333326,0.25,0.25,0.0,0.0,0.875,0.0,0.0,67.0,8.0,Female,0.0,0.0,0.0,7.0,7.0,0.48501973702263756,0.4971114571358618,0.0611967229973602,0.02392092074464223,4.0,1.0,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,,
1934,lk7n8bqx,4,s2,24,14.0,0.0,1.0,145.0,0.0,0.5,7.0,0.033333333333333326,0.2352941176470588,0.6,0.20000000000000004,0.5,1.7142857142857142,-0.3647058823529412,-0.29999999999999993,67.0,8.0,Female,0.0,0.0,0.0,12.0,12.0,0.4936002974533751,0.48380957491237603,0.02970327632164324,0.050921282742493204,2.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",5.0,,
1935,lkevo2kz,2,s2,12,16.0,0.0,1.0,180.0,1.0,0.5,7.0,0.033333333333333326,0.45454545454545453,0.03571428571428571,0.6666666666666666,0.0,0.75,0.41883116883116883,0.6666666666666666,56.0,8.0,Male,0.0,0.0,0.0,6.0,6.0,0.5088879131914721,0.5316102522330443,0.06885868044786218,0.04082485460309073,4.0,1.0,0.25,Design 1,Design 1,Only trade on Design #1,3.0,,
1936,lkevo2kz,3,s2,10,19.0,0.0,0.0,200.0,1.0,0.5,7.0,0.033333333333333326,0.3333333333333333,0.2,0.0,0.0,0.5263157894736842,0.1333333333333333,0.0,56.0,8.0,Male,0.0,0.0,0.0,5.0,5.0,0.45546933966730807,0.5168273806721062,0.015042596978781417,0.02070548265763275,2.0,0.5,0.75,Design 1,Design 1,Only trade on Design #1,3.0,,
1937,lkevo2kz,5,s2,12,17.0,1.0,0.0,220.0,1.0,0.5,7.0,0.033333333333333326,0.5555555555555556,0.08333333333333333,1.0,0.3333333333333333,0.7058823529411765,0.47222222222222227,0.6666666666666667,56.0,8.0,Male,0.0,0.0,0.0,6.0,6.0,0.4564828002679678,0.5324444043577904,0.0218651998324622,0.017780845870004038,4.0,0.5,0.25,Design 1,Design 1,Only trade on Design #1,3.0,,
1938,lpsg5uf8,2,s2,10,16.0,1.0,1.0,180.0,0.0,0.5,2.0,-0.38333333333333336,0.10526315789473684,0.07692307692307693,0.0,0.0,0.625,0.02834008097165991,0.0,27.0,7.0,Female,0.0,0.0,0.0,5.0,5.0,0.47750169640788087,0.4892253741626318,0.05844748744217452,0.0520982183235378,2.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1939,lpsg5uf8,3,s2,13,19.0,1.0,0.0,220.0,0.0,0.5,2.0,-0.38333333333333336,0.3,0.2,0.0,0.0,0.6842105263157895,0.09999999999999998,0.0,27.0,7.0,Female,0.0,0.0,0.0,7.0,8.0,0.46943032665463874,0.5026099122303066,0.04345353458634287,0.017993526657040945,2.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1940,lpsg5uf8,5,s2,12,17.0,0.0,0.0,215.0,0.0,0.0,2.0,-0.38333333333333336,0.3076923076923077,0.08333333333333333,0.3333333333333333,0.0,0.7058823529411765,0.2243589743589744,0.3333333333333333,27.0,7.0,Female,0.0,0.0,0.0,6.0,6.0,0.46313136555376405,0.527579861223235,0.03143412936634143,0.029569945106715866,4.0,0.5,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1941,lspq4nax,2,s1,17,16.0,1.0,1.0,235.0,0.0,0.5,6.0,-0.15000000000000002,0.2608695652173913,0.25,0.25,0.0,1.0625,0.010869565217391297,0.25,40.0,9.0,Male,0.0,1.0,0.0,8.0,9.0,0.4943294204177845,0.5065448488454014,0.04305029093811843,0.0393033824901369,4.0,1.0,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,2.0
1942,lspq4nax,3,s1,15,19.0,1.0,0.0,140.0,0.0,0.5,6.0,-0.15000000000000002,0.3333333333333333,0.3125,0.0,0.0,0.7894736842105263,0.020833333333333315,0.0,40.0,9.0,Male,0.0,1.0,0.0,7.0,8.0,0.4991021015357023,0.48702300402945414,0.05395624662691176,0.026420713638108332,3.0,0.75,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,2.0
1943,lspq4nax,5,s1,17,17.0,0.0,0.0,225.0,0.0,0.0,6.0,-0.15000000000000002,0.46153846153846156,0.5,0.5,0.0,1.0,-0.038461538461538436,0.5,40.0,9.0,Male,0.0,1.0,0.0,9.0,10.0,0.4649970907930741,0.5037928704937696,0.03112872875386946,0.029858397518669293,4.0,0.5,0.25,Design 1,Design 1,"Have an option between Design #1 and Design #2,",,2.0,2.0
1944,lt60mrjw,3,s1,19,19.0,0.0,0.0,215.0,1.0,0.5,8.0,-0.11666666666666659,0.42857142857142855,0.4,0.0,0.0,1.0,0.028571428571428525,0.0,63.0,11.0,Male,0.0,0.0,1.0,11.0,11.0,0.48761847068089686,0.49916752506255957,0.03924098710426468,0.02701205306286498,2.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,5.0,5.0
1945,lt60mrjw,5,s1,20,17.0,1.0,0.0,210.0,1.0,0.5,8.0,-0.11666666666666659,0.36363636363636365,0.4444444444444445,1.0,0.0,1.1764705882352942,-0.08080808080808083,1.0,63.0,11.0,Male,0.0,0.0,1.0,10.0,10.0,0.4821422391616454,0.5175613648796914,0.05736076409199729,0.03627173615484946,4.0,0.5,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",,5.0,5.0
1946,lvbrrvb5,2,s3,22,16.0,0.0,1.0,200.0,1.0,0.5,3.0,-0.6166666666666667,0.30434782608695654,0.4285714285714286,0.75,0.5,1.375,-0.12422360248447206,0.25,24.0,11.0,Female,0.0,0.0,0.0,11.0,11.0,0.5035643551549911,0.5171489158186424,0.06382293359670509,0.05754236206732764,4.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,4.0,1.0
1947,lvbrrvb5,3,s3,15,19.0,0.0,0.0,180.0,1.0,0.5,3.0,-0.6166666666666667,0.7142857142857143,0.1111111111111111,1.0,0.0,0.7894736842105263,0.6031746031746033,1.0,24.0,11.0,Female,0.0,0.0,0.0,7.0,8.0,0.5252214597235113,0.5277877511772473,0.03267565368564146,0.03508028179001756,4.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,4.0,1.0
1948,lvbrrvb5,4,s3,22,14.0,1.0,1.0,95.0,1.0,0.5,3.0,-0.6166666666666667,0.38461538461538464,0.23999999999999996,0.0,0.14285714285714285,1.5714285714285714,0.14461538461538467,-0.14285714285714285,24.0,11.0,Female,0.0,0.0,0.0,14.0,14.0,0.5064125608410017,0.49618268976871127,0.04508576325455944,0.0560183658198504,2.0,1.0,0.5,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,4.0,1.0
1949,lvbrrvb5,5,s3,18,17.0,1.0,0.0,50.0,1.0,0.5,3.0,-0.6166666666666667,0.42857142857142855,0.22727272727272727,0.0,0.75,1.0588235294117647,0.20129870129870128,-0.75,24.0,11.0,Female,0.0,0.0,0.0,16.0,16.0,0.506819829108917,0.5061868676071765,0.05654188817392774,0.039640384894789785,2.0,1.0,0.75,Design 1,Design 1,"Have an option between Design #1 and Design #2,",3.0,4.0,1.0
1950,lvpjbl6e,2,s4,7,0.0,1.0,0.0,145.0,0.0,0.0,3.0,-0.7,0.2857142857142857,0.07692307692307694,,0.0,,0.20879120879120877,,30.0,12.0,Male,0.0,1.0,1.0,3.0,4.0,0.5,0.5,0.0,0.0,4.0,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1951,lvpjbl6e,3,s4,6,0.0,1.0,1.0,225.0,0.0,0.0,3.0,-0.6999999999999998,0.23076923076923075,0.0,0.0,0.0,,0.23076923076923075,0.0,30.0,12.0,Male,0.0,1.0,1.0,3.0,3.0,0.5,0.5,0.0,0.0,4.0,0.75,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1952,lvpjbl6e,4,s4,1,0.0,0.0,0.0,140.0,0.0,0.0,3.0,-0.7,0.0,0.04,0.0,0.0,,-0.04,0.0,30.0,12.0,Male,0.0,1.0,1.0,0.0,1.0,,0.5,,,3.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1953,lvpjbl6e,5,s4,6,0.0,0.0,1.0,185.0,0.0,0.0,3.0,-0.6999999999999998,0.3333333333333333,0.0,0.0,0.0,,0.3333333333333333,0.0,30.0,12.0,Male,0.0,1.0,1.0,3.0,3.0,0.5,0.5,0.0,0.0,3.0,1.0,0.75,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,,
1954,lwi3znr8,4,s3,2,14.0,0.0,1.0,75.0,0.0,0.5,7.0,0.5333333333333333,0.0,0.05263157894736842,0.0,0.0,0.14285714285714285,-0.05263157894736842,0.0,48.0,2.0,Male,0.0,1.0,0.0,1.0,1.0,0.5712793841154561,0.4060600996068529,,,2.0,1.0,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",4.0,4.0,3.0
1955,lxlvadl7,2,s3,4,16.0,1.0,1.0,200.0,0.0,0.5,1.0,-0.4,0.09523809523809523,0.0,0.25,0.0,0.25,0.09523809523809523,0.25,48.0,6.0,Male,0.0,1.0,0.0,2.0,2.0,0.45676890701810235,0.5340642655710823,0.030873723103427637,0.021899421122462535,4.0,1.0,0.5,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,5.0,5.0
1956,lxlvadl7,3,s3,3,19.0,1.0,0.0,190.0,0.0,0.0,1.0,-0.4000000000000001,0.1176470588235294,0.0,0.0,0.0,0.15789473684210525,0.1176470588235294,0.0,48.0,6.0,Male,0.0,1.0,0.0,1.0,2.0,0.4692484881524699,0.5455563663476596,,0.013902283970353469,2.0,0.5,0.25,Design 2,Design 2,"Have an option between Design #1 and Design #2,",3.0,5.0,5.0
